kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4141593,K07685.01,,CANDIDATE,CANDIDATE,0.651,0,0,0,0,64.740274,1.49E-03,-1.49E-03,149.9922,2.10E-02,-2.10E-02,0.74,0.184,-0.514,15.082,0.513,-0.513,1.13E+02,7.30E+00,-7.30E+00,1.35,3.90E-01,-3.10E-01,518,,,16.96,14.2,-8.13,16.4,1,q1_q17_dr25_tce,5999,163,-181,4.263,0.22,-0.18,1.177,0.335,-0.274,286.77313,39.277531,13.219
7778427,K04482.01,,CANDIDATE,CANDIDATE,0.898,0,0,0,0,5.38299284,7.43E-05,-7.43E-05,136.239,1.21E-02,-1.21E-02,0.417,0.026,-0.417,3.336,0.301,-0.301,3.51E+01,3.80E+00,-3.80E+00,0.78,1.40E-01,-1.00E-01,1253,,,582.98,283.61,-174.7,10.7,1,q1_q17_dr25_tce,6256,113,-126,4.27,0.115,-0.115,1.293,0.228,-0.166,299.09537,43.439098,12.642
6525106,K04483.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.71028117,1.20E-05,-1.20E-05,131.62619,6.24E-03,-6.24E-03,0.372,0.081,-0.372,2.61,0.205,-0.205,1.12E+02,9.70E+00,-9.70E+00,0.91,2.90E-01,-7.00E-02,1454,,,1055.42,953.6,-268.43,13.8,1,q1_q17_dr25_tce,5910,158,-193,4.55,0.037,-0.2,0.855,0.264,-0.066,292.68515,41.905918,15.422
6523058,K04549.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,2.0481582,1.75E-05,-1.75E-05,132.17679,6.82E-03,-6.82E-03,0.179,0.274,-0.179,1.899,0.179,-0.179,1.83E+02,1.85E+01,-1.85E+01,1.16,3.50E-01,-1.10E-01,1346,,,773.92,685.72,-230.47,11.7,1,q1_q17_dr25_tce,5799,172,-207,4.548,0.036,-0.192,0.86,0.254,-0.085,292.02621,41.984119,15.98
5977470,K04550.01,Kepler-1653 b,CONFIRMED,CANDIDATE,0.934,0,0,0,0,140.251943,1.68E-03,-1.68E-03,175.137,1.03E-02,-1.03E-02,0.323,0.139,-0.323,6.576,0.327,-0.327,5.68E+02,5.48E+01,-5.48E+01,1.84,5.00E-02,-1.20E-01,271,,,1.28,0.17,-0.24,11.9,1,q1_q17_dr25_tce,4821,76,-86,4.529,0.064,-0.016,0.788,0.023,-0.051,296.45776,41.266022,15.429
11769689,K04551.01,,CANDIDATE,CANDIDATE,0.986,0,0,0,0,14.7179342,2.47E-04,-2.47E-04,135.6498,1.03E-02,-1.03E-02,0.704,0.253,-0.49,5.844,0.334,-0.334,1.32E+02,1.18E+01,-1.18E+01,1.25,4.20E-01,-1.40E-01,784,,,89.3,89.92,-27.76,12.7,1,q1_q17_dr25_tce,6102,184,-202,4.449,0.056,-0.224,1.018,0.341,-0.114,295.09201,49.940079,14.654
4355503,K07691.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.570828503,1.74E-06,-1.74E-06,131.58958,2.96E-03,-2.96E-03,0.609,0.33,-0.404,0.915,0.115,-0.115,1.74E+02,1.89E+01,-1.89E+01,0.54,5.00E-02,-8.00E-02,986,,,222.55,69.3,-70.79,13.9,3,q1_q17_dr25_tce,3585,72,-79,4.868,0.054,-0.041,0.388,0.039,-0.053,288.86853,39.496132,15.068
6119923,K04552.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,134.4665,1.45E-01,-1.45E-01,265.424,2.83E-01,-2.83E-01,0.2848,0.2031,-0.2845,5.27,0.823,-0.823,1.03E+03,1.51E+02,-1.51E+02,2.48,2.95E+00,-2.20E-01,280,,,1.45,6.45,-0.36,6.7,,,4891,155,-127,4.524,0.061,-0.76,0.791,0.942,-0.069,290.62686,41.4604,15.126
6126076,K04553.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,0.909314811,3.51E-06,-3.51E-06,131.72281,3.92E-03,-3.92E-03,0.722,0.242,-0.481,2.2053,0.0805,-0.0805,4.05E+01,1.60E+00,-1.60E+00,0.99,2.10E-01,-2.10E-01,2503,,,9311.68,5708.31,-4175.12,30.2,1,q1_q17_dr25_tce,6508,146,-178,4.163,0.171,-0.14,1.447,0.311,-0.311,292.61426,41.437229,12.73
11284772,K04622.01,Kepler-441 b,CONFIRMED,CANDIDATE,0.975,0,0,0,0,207.24785,2.63E-03,-2.63E-03,213.03458,9.70E-03,-9.70E-03,0.21,0.241,-0.21,6.159,0.348,-0.348,8.09E+02,6.47E+01,-6.47E+01,1.56,9.00E-02,-6.00E-02,189,,,0.3,0.06,-0.05,13.2,1,q1_q17_dr25_tce,4339,78,-87,4.711,0.02,-0.032,0.553,0.031,-0.022,284.56689,49.01255,15.142
9209183,K04623.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,186.55347,1.76E-02,-1.76E-02,173.0531,3.45E-02,-3.45E-02,0.2803,0.1991,-0.2803,13.57,1.2,-1.2,3.35E+02,4.23E+01,-4.23E+01,1.86,8.20E-01,-1.80E-01,341,,,3.18,4.16,-0.91,11,,,6187,161,-203,4.446,0.054,-0.3,1.006,0.445,-0.098,287.56268,45.679008,14.905
6153407,K03179.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.99078221,4.96E-05,-4.96E-05,134.53899,6.58E-03,-6.58E-03,0.944,0.039,-0.686,1.699,0.209,-0.209,6.99E+01,9.80E+00,-9.80E+00,1.03,1.50E-01,-8.00E-02,987,,,223.93,87.8,-49.42,8.6,1,q1_q17_dr25_tce,5721,102,-113,4.442,0.072,-0.117,0.972,0.135,-0.079,299.3028,41.441017,10.884
5955621,K04624.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,14.0801852,3.57E-04,-3.57E-04,137.3331,2.00E-02,-2.00E-02,0.308,0.151,-0.308,3.402,0.722,-0.722,9.07E+01,1.60E+01,-1.60E+01,1.04,1.60E-01,-6.00E-02,798,,,95.62,37.08,-15.06,6.9,1,q1_q17_dr25_tce,5984,71,-89,4.421,0.038,-0.113,1.089,0.164,-0.059,290.27658,41.269341,12.966
11519187,K04625.01,,CANDIDATE,CANDIDATE,0.493,0,0,0,0,2.440839436,6.80E-06,-6.80E-06,133.8407,2.36E-03,-2.36E-03,1.253,6.845,-0.044,0.968,0.174,-0.174,5.10E+02,4.46E+01,-4.46E+01,21.29,2.26E+00,-1.70E+00,986,,,223.8,90.83,-59.89,14.4,1,q1_q17_dr25_tce,4803,170,-170,4.623,0.032,-0.054,0.698,0.074,-0.056,297.05902,49.4785,15.877
8417078,K04693.01,Kepler-1619 b,CONFIRMED,CANDIDATE,0.991,0,0,0,0,23.6223571,5.36E-04,-5.36E-04,146.9643,1.95E-02,-1.95E-02,0.369,0.098,-0.369,6.852,0.542,-0.542,5.70E+01,5.80E+00,-5.80E+00,1.07,2.20E-01,-2.70E-01,797,,,95.35,59.89,-48.03,11.4,1,q1_q17_dr25_tce,6144,170,-170,4.149,0.216,-0.126,1.393,0.29,-0.355,285.70346,44.422001,13.341
9457948,K04694.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,19.2527652,2.91E-04,-2.91E-04,144.2659,1.12E-02,-1.12E-02,0.028,0.425,-0.028,4.862,0.304,-0.304,1.39E+02,1.50E+01,-1.50E+01,1.24,3.90E-01,-1.40E-01,740,,,71.04,67.23,-21.92,10.8,1,q1_q17_dr25_tce,6258,175,-219,4.442,0.054,-0.216,1.046,0.335,-0.112,288.70859,46.018188,14.851
4852297,K04695.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,3.28931936,1.70E-05,-1.70E-05,133.90141,4.51E-03,-4.51E-03,1.422,6.995,-0.22,1.921,0.262,-0.262,1.66E+02,1.86E+01,-1.86E+01,50.51,1.64E+01,-5.47E+00,1364,,,818.01,784.85,-252.85,11.1,1,q1_q17_dr25_tce,6335,175,-219,4.427,0.067,-0.216,1.072,0.349,-0.116,296.06665,39.938011,14.806
9851845,K04696.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.08195208,1.69E-05,-1.69E-05,131.5252,1.20E-02,-1.20E-02,0.257,0.212,-0.257,4.807,0.386,-0.386,3.36E+01,3.50E+00,-3.50E+00,0.47,6.00E-02,-5.00E-02,1526,,,1275.68,523.29,-388.59,12.4,1,q1_q17_dr25_tce,5233,158,-142,4.489,0.095,-0.085,0.824,0.098,-0.098,299.0098,46.684738,13.881
9474483,K04697.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.512583041,2.55E-06,-2.55E-06,131.77571,4.56E-03,-4.56E-03,0.116,0.363,-0.116,1.498,0.115,-0.115,1.14E+02,7.90E+00,-7.90E+00,1.07,3.60E-01,-1.20E-01,2363,,,7320.09,7398.82,-2370.24,17.1,1,q1_q17_dr25_tce,6077,190,-232,4.471,0.056,-0.224,0.999,0.333,-0.111,295.46341,46.01123,15.484
4072271,K07680.01,,CANDIDATE,CANDIDATE,0.427,0,0,0,0,219.20579,1.47E-02,-1.47E-02,327.891,3.80E-02,-3.80E-02,0.517,0.007,-0.467,14.5,1.5,-1.5,2.08E+02,1.67E+01,-1.67E+01,2.66,8.50E-01,-5.60E-01,456,,,10.18,9.55,-4.89,15.2,1,q1_q17_dr25_tce,6990,194,-305,4.115,0.148,-0.181,1.785,0.567,-0.378,295.31512,39.141048,12.449
9898017,K04484.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,2.29794819,2.03E-05,-2.03E-05,131.49826,7.24E-03,-7.24E-03,0.108,0.341,-0.108,2.84,0.231,-0.231,8.32E+01,8.00E+00,-8.00E+00,0.98,2.90E-01,-1.20E-01,1547,,,1352.14,1150.42,-445.04,12.2,1,q1_q17_dr25_tce,6371,169,-207,4.426,0.065,-0.195,1.072,0.312,-0.134,294.69696,46.720188,15.079
8613218,K04485.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,368.11581,2.06E-02,-2.06E-02,227.4962,2.45E-02,-2.45E-02,0.0125,0.4776,-0.0124,13.52,1.2,-1.2,4.76E+02,5.75E+01,-5.75E+01,2.11,8.50E-01,-2.00E-01,263,,,1.12,1.33,-0.3,11.2,,,6122,158,-191,4.487,0.045,-0.292,0.964,0.389,-0.088,286.78354,44.73737,15.125
8548069,K04486.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,368.52466,3.05E-02,-3.05E-02,236.3783,4.46E-02,-4.46E-02,0.5045,0.019,-0.4443,11.9,2.3,-2.3,6.80E+02,9.15E+01,-9.15E+01,3.05,1.73E+00,-3.60E-01,288,,,1.62,2.75,-0.56,14,,,6343,147,-281,4.411,0.058,-0.335,1.137,0.645,-0.133,286.58829,44.640411,15.484
6278762,K03158.02,Kepler-444 A c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.54586982,1.25E-05,-1.25E-05,131.52442,2.35E-03,-2.35E-03,0.563,0.341,-0.347,1.756,0.0709,-0.0709,7.65E+01,3.60E+00,-3.60E+00,0.65,5.00E-02,-3.00E-02,868,,,134.21,45.15,-24.45,24.4,4,q1_q17_dr25_tce,5051,177,-141,4.562,0.033,-0.023,0.721,0.057,-0.031,289.75229,41.634605,8.717
8098212,K04487.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,3.48754109,3.93E-05,-3.93E-05,134.16018,8.36E-03,-8.36E-03,0.32,0.154,-0.32,1.811,0.306,-0.306,8.51E+01,1.50E+01,-1.50E+01,0.72,7.00E-02,-2.00E-02,988,,,224.74,63.76,-26.24,7.3,1,q1_q17_dr25_tce,5252,73,-84,4.593,0.009,-0.086,0.783,0.08,-0.023,292.02829,43.946362,14.371
3127911,K03164.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.542498653,8.94E-06,-8.94E-06,132.0117,1.32E-02,-1.32E-02,0.3422,0.155,-0.3422,4.257,0.359,-0.359,5.49E+01,4.30E+00,-4.30E+00,2.25,7.00E-01,-6.60E-01,5157,,,167191.11,157243.38,-95922.28,19.8,,,8711,268,-345,3.795,0.243,-0.144,2.954,0.919,-0.863,294.01822,38.226292,10.326
6369131,K04554.01,,CANDIDATE,CANDIDATE,0.971,0,0,0,0,8.0772455,1.40E-04,-1.40E-04,132.649,1.49E-02,-1.49E-02,0.984,0.023,-0.769,7.272,0.344,-0.344,7.92E+01,7.30E+00,-7.30E+00,2.61,3.10E-01,-6.90E-01,1228,,,537.66,180.02,-259.57,12.5,1,q1_q17_dr25_tce,5684,85,-68,3.915,0.217,-0.093,2.032,0.247,-0.535,293.43478,41.716881,14.579
7820699,K04555.01,,CANDIDATE,CANDIDATE,,0,0,0,0,364.08733,2.59E-02,-2.59E-02,287.6056,4.80E-02,-4.80E-02,0.1702,0.2852,-0.1702,14.09,2.6,-2.6,3.72E+02,6.05E+01,-6.05E+01,1.39,3.50E-01,-1.10E-01,211,,,0.47,0.37,-0.11,8.8,1,q1_q16_tce,5376,179,-142,4.601,0.035,-0.139,0.727,0.183,-0.055,291.22043,43.574268,14.816
10399321,K04556.01,,FALSE POSITIVE,FALSE POSITIVE,0.276,0,0,1,0,21.5819776,4.73E-04,-4.73E-04,146.0691,1.70E-02,-1.70E-02,0.036,0.417,-0.036,13.734,0.483,-0.483,4.76E+01,3.20E+00,-3.20E+00,0.91,1.60E-01,-2.00E-01,746,,,73.01,34.46,-31.87,17.3,1,q1_q17_dr25_tce,5601,112,-78,4.144,0.215,-0.116,1.342,0.223,-0.306,289.61856,47.557968,11.981
10257229,K04557.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,5.75651958,3.64E-05,-3.64E-05,136.97726,5.25E-03,-5.25E-03,0.247,0.204,-0.247,2.309,0.165,-0.165,6.53E+01,6.70E+00,-6.70E+00,0.83,2.80E-01,-9.00E-02,1089,,,332.97,315.91,-101.23,11.2,1,q1_q17_dr25_tce,6208,166,-203,4.454,0.054,-0.216,1.024,0.332,-0.111,283.70471,47.385288,13.666
3539231,K04626.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,91.95723,5.68E-03,-5.68E-03,183.0248,6.57E-02,-6.57E-02,0.015,0.456,-0.015,10.471,0.919,-0.919,3.08E+02,2.70E+01,-2.70E+01,2.66,4.20E-01,-5.70E-01,497,,,14.41,5.9,-5.98,12.3,1,q1_q17_dr25_tce,5854,79,-79,4.114,0.182,-0.098,1.528,0.238,-0.327,289.90417,38.651371,14.876
6311891,K04627.01,,CANDIDATE,CANDIDATE,0.944,0,0,0,0,7.51731745,9.55E-05,-9.55E-05,137.59704,9.35E-03,-9.35E-03,0.256,0.193,-0.256,2.484,0.27,-0.27,1.71E+02,1.92E+01,-1.92E+01,1.19,1.50E-01,-7.00E-02,861,,,129.74,42.31,-21.99,10.7,1,q1_q17_dr25_tce,5525,74,-83,4.488,0.045,-0.105,0.923,0.112,-0.056,298.75836,41.631031,15.029
7837733,K04628.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,3.08723626,2.66E-05,-2.66E-05,132.90519,7.52E-03,-7.52E-03,0.2516,0.21,-0.2515,2.615,0.215,-0.215,1.02E+02,9.50E+00,-9.50E+00,1.2,7.20E-01,-1.40E-01,1451,,,1046.77,1961.02,-351.44,12.1,1,q1_q17_dr24_tce,6418,175,-252,4.395,0.059,-0.344,1.171,0.71,-0.137,296.66855,43.540569,14.966
2578017,K04629.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.592562969,6.69E-07,-6.69E-07,131.9017,1.07E-03,-1.07E-03,1.252,0.244,-0.168,3.0869,0.05,-0.05,1.55E+03,1.86E+01,-1.86E+01,25.97,6.84E+00,-2.30E+00,1967,,,3520.7,2807.79,-961.89,100.4,1,q1_q17_dr25_tce,5728,172,-189,4.575,0.033,-0.176,0.804,0.212,-0.071,291.91415,37.807819,15.784
7834045,K04630.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,44.6966177,9.47E-04,-9.47E-04,155.6611,1.50E-02,-1.50E-02,0.373,0.093,-0.373,10.532,0.566,-0.566,2.57E+02,2.02E+01,-2.02E+01,2.46,4.50E-01,-5.00E-01,637,,,38.95,18.64,-15.47,15.3,1,q1_q17_dr25_tce,5929,80,-80,4.123,0.182,-0.098,1.518,0.279,-0.307,295.59735,43.596401,14.875
10663738,K04698.01,,CANDIDATE,CANDIDATE,0.965,0,0,0,0,8.5275894,1.02E-04,-1.02E-04,137.2755,1.22E-02,-1.22E-02,0.311,0.149,-0.311,2.959,0.288,-0.288,1.13E+02,1.31E+01,-1.31E+01,1.28,4.40E-01,-1.40E-01,1049,,,286.1,282.78,-94.39,10.4,1,q1_q17_dr25_tce,6469,158,-248,4.385,0.056,-0.224,1.193,0.41,-0.137,291.12744,47.938801,14.765
7891294,K04699.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.07714195,4.18E-05,-4.18E-05,133.4849,1.03E-02,-1.03E-02,0.983,0.009,-0.683,3.571,0.32,-0.32,3.42E+01,4.00E+00,-4.00E+00,1.08,1.90E-01,-1.60E-01,1493,,,1175,543.1,-367.03,9.9,1,q1_q17_dr25_tce,6108,82,-92,4.251,0.125,-0.112,1.336,0.237,-0.194,291.88797,43.649811,12.889
9413156,K04700.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.83488354,3.37E-05,-3.37E-05,135.08701,7.13E-03,-7.13E-03,0.242,0.22,-0.242,2.026,0.214,-0.214,2.43E+02,2.69E+01,-2.69E+01,1.2,2.60E-01,-1.10E-01,1003,,,239.15,160.61,-68.31,10.9,1,q1_q17_dr25_tce,5515,182,-199,4.592,0.036,-0.135,0.775,0.164,-0.07,295.36145,45.914841,15.972
8625732,K04701.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,31.97181,1.57E-03,-1.57E-03,133.8728,3.85E-02,-3.85E-02,0.532,0.018,-0.464,12.277,0.808,-0.808,1.17E+02,1.32E+01,-1.32E+01,0.95,2.60E-01,-8.00E-02,521,,,17.43,14.11,-4.37,11.1,1,q1_q17_dr25_tce,5632,152,-152,4.554,0.033,-0.187,0.853,0.235,-0.073,292.14804,44.70414,14.817
2831251,K04702.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,0,1,0,5.81289843,9.68E-05,-9.68E-05,131.5613,1.34E-02,-1.34E-02,0.499,0.458,-0.293,3.979,0.415,-0.415,7.63E+01,1.06E+01,-1.06E+01,0.93,3.00E-01,-1.20E-01,1102,,,348.61,321.65,-120.45,9.5,1,q1_q17_dr25_tce,6175,168,-205,4.41,0.087,-0.203,1.041,0.327,-0.14,285.56747,38.040691,14.51
6721380,K04488.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,6.44173995,4.60E-05,-4.60E-05,136.77753,6.38E-03,-6.38E-03,0.3252,0.106,-0.3252,1.635,0.179,-0.179,1.08E+02,1.22E+01,-1.22E+01,1.41,8.10E-01,-3.00E-01,1175,,,451.14,796.29,-206.27,10.5,1,q1_q17_dr24_tce,6088,157,-201,4.225,0.175,-0.299,1.339,0.777,-0.284,298.91083,42.18504,13.861
7694615,K04489.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.631106722,1.62E-06,-1.62E-06,131.89801,2.09E-03,-2.09E-03,0.194,0.274,-0.194,0.9942,0.0798,-0.0798,4.92E+01,3.60E+00,-3.60E+00,0.63,1.30E-01,-9.00E-02,1945,,,3367.19,2141,-1117.96,17.6,1,q1_q17_dr25_tce,5400,161,-145,4.443,0.112,-0.154,0.898,0.185,-0.123,295.66672,43.37035,13.572
6201203,K04490.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,176.17377,1.60E-02,-1.60E-02,144.8337,5.42E-02,-5.42E-02,0.2545,0.2286,-0.2544,14.58,2.2,-2.2,3.50E+02,5.28E+01,-5.28E+01,1.76,6.10E-01,-1.60E-01,323,,,2.57,2.61,-0.7,8.2,,,5957,162,-196,4.506,0.039,-0.259,0.937,0.325,-0.082,290.57632,41.546188,15.601
4556468,K04491.01,Kepler-1609 b,CONFIRMED,CANDIDATE,0.944,0,0,0,0,114.336052,3.82E-03,-3.82E-03,216.7966,2.80E-02,-2.80E-02,0.529,0.019,-0.455,14.077,0.814,-0.814,2.40E+02,2.15E+01,-2.15E+01,2.09,3.50E-01,-3.50E-01,429,,,8.02,3.54,-2.77,13,1,q1_q17_dr25_tce,5802,78,-78,4.218,0.162,-0.108,1.316,0.222,-0.222,290.14655,39.665821,15.015
9222516,K04492.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.63938062,2.91E-07,-2.91E-07,131.894673,3.77E-04,-3.77E-04,1.377,0.873,-0.191,1.2067,0.0213,-0.0213,3.08E+02,3.40E+00,-3.40E+00,51.53,1.79E+01,-5.99E+00,2566,,,10289.98,10298.43,-3276.34,97.5,1,q1_q17_dr25_tce,6607,161,-221,4.363,0.056,-0.224,1.204,0.419,-0.14,293.52997,45.66433,13.725
5431027,K04558.01,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,8.8233996,1.54E-04,-1.54E-04,136.8921,1.07E-02,-1.07E-02,0.022,0.433,-0.022,6.735,0.335,-0.335,1.05E+02,8.90E+00,-8.90E+00,1.13,3.50E-01,-2.80E-01,929,,,176.13,157.78,-87.32,13.3,1,q1_q17_dr25_tce,5602,152,-152,4.269,0.253,-0.207,1.121,0.342,-0.28,285.59543,40.679722,14.598
7285673,K04559.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.566801045,1.52E-06,-1.52E-06,131.79795,2.04E-03,-2.04E-03,0.628,0.003,-0.545,1.7499,0.0885,-0.0885,1.88E+02,7.10E+00,-7.10E+00,1.42,3.90E-01,-2.10E-01,2348,,,7209.06,5982.75,-2635.92,34.9,1,q1_q17_dr25_tce,6106,181,-200,4.405,0.124,-0.186,0.982,0.271,-0.146,292.93552,42.824871,14.498
5282437,K04560.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.992799002,9.46E-07,-9.46E-07,131.70842,8.82E-04,-8.82E-04,1.3295,0.4796,-0.0312,3.4878,0.0358,-0.0358,1.65E+03,1.46E+01,-1.46E+01,40.12,1.49E+01,-4.01E+00,1933,,,3302.31,3666.63,-1013.1,97.8,,,6217,180,-237,4.472,0.051,-0.274,0.989,0.368,-0.099,293.94012,40.447189,15.106
7747457,K04561.01,Kepler-1613 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.5184181,2.12E-04,-2.12E-04,132.138,1.16E-01,-1.16E-01,0.561,0.026,-0.471,2.842,0.218,-0.218,1.97E+02,1.47E+01,-1.47E+01,1.85,5.60E-01,-3.70E-01,1926,,,3261.65,2997.74,-1483.39,15.9,1,q1_q17_dr25_tce,6302,197,-241,4.259,0.158,-0.193,1.269,0.384,-0.256,289.87506,43.420959,14.118
8652360,K04562.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.96807117,4.90E-06,-4.90E-06,132.44697,5.02E-03,-5.02E-03,0.53,0.025,-0.468,1.677,0.124,-0.124,1.05E+02,8.10E+00,-8.10E+00,0.72,1.20E-01,-5.00E-02,1487,,,1157.58,577.08,-273.07,15.4,2,q1_q17_dr25_tce,5367,160,-160,4.639,0.032,-0.091,0.687,0.106,-0.049,300.23587,44.76952,15.247
9602421,K04631.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,3.55661906,8.51E-05,-8.51E-05,133.4975,2.42E-02,-2.42E-02,0.384,0.086,-0.384,5.396,0.615,-0.615,2.33E+01,2.20E+00,-2.20E+00,0.72,1.60E-01,-2.00E-01,1518,,,1254.47,869.56,-667.08,11.4,1,q1_q17_dr25_tce,6018,181,-163,4.081,0.253,-0.136,1.458,0.33,-0.404,297.09583,46.211021,12.84
6070337,K04632.01,,CANDIDATE,CANDIDATE,0.872,0,0,0,0,40.0691482,3.95E-04,-3.95E-04,143.73713,9.29E-03,-9.29E-03,1.125,6.784,-0.055,2.928,0.375,-0.375,7.84E+02,9.35E+01,-9.35E+01,13.25,2.59E+00,-1.31E+00,458,,,10.42,6.65,-3.07,10.5,1,q1_q17_dr25_tce,5485,191,-191,4.575,0.051,-0.111,0.762,0.149,-0.075,299.01312,41.329311,15.618
5954001,K04633.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,11.6933447,2.03E-04,-2.03E-04,142.6574,1.31E-02,-1.31E-02,0.353,0.091,-0.353,6.551,0.473,-0.473,6.69E+01,6.50E+00,-6.50E+00,1.12,2.00E-01,-1.70E-01,950,,,192.95,91.31,-62.09,12.7,1,q1_q17_dr25_tce,6049,72,-90,4.248,0.125,-0.125,1.354,0.251,-0.205,289.77954,41.214409,13.848
4373195,K07692.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,0.56256804,4.45E-06,-4.45E-06,131.72497,8.03E-03,-8.03E-03,0.692,0.263,-0.469,1.686,0.206,-0.206,4.50E+00,5.00E-01,-5.00E-01,0.63,9.00E-02,-2.80E-01,5127,,,164220.08,114206.71,-127105.67,11.8,1,q1_q17_dr25_tce,9005,595,-727,3.84,0.384,-0.096,2.773,0.404,-1.213,293.72,39.446449,9.121
5090937,K03182.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,8.79991878,3.84E-05,-3.84E-05,132.88614,3.72E-03,-3.72E-03,1.6053,0.083,-0.0792,41.564,0.341,-0.341,8.69E+02,6.10E+00,-6.10E+00,224.56,4.84E+01,-7.53E+01,1979,,,3624.62,2359.97,-2269.72,236.1,,,8092,228,-332,3.725,0.28,-0.109,3.267,0.704,-1.095,289.26575,40.255482,11.04
8196226,K04634.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,4.02745396,2.59E-05,-2.59E-05,133.12194,4.68E-03,-4.68E-03,0.304,0.152,-0.304,1.33,0.2,-0.2,8.52E+01,9.60E+00,-9.60E+00,0.98,3.00E-01,-1.40E-01,1250,,,577.46,536.1,-197.5,10.8,1,q1_q17_dr25_tce,6174,175,-197,4.398,0.105,-0.195,1.041,0.326,-0.14,300.6496,44.05574,13.685
9002538,K03196.01,,CANDIDATE,CANDIDATE,0.917,0,0,0,0,4.96061094,2.81E-05,-2.81E-05,135.32139,5.16E-03,-5.16E-03,0.058,0.388,-0.058,2.864,0.141,-0.141,2.04E+01,1.80E+00,-1.80E+00,0.59,1.00E-01,-9.00E-02,1272,,,618.99,306.08,-213.14,12.5,1,q1_q17_dr25_tce,6117,135,-135,4.244,0.137,-0.112,1.298,0.221,-0.199,283.35046,45.339111,11.525
6359175,K04703.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,349.03703,3.26E-02,-3.26E-02,331.8869,6.52E-02,-6.52E-02,0.1215,0.3767,-0.1213,4.76,1.8,-1.8,7.77E+02,2.38E+02,-2.38E+02,2.27,9.60E-01,-1.80E-01,231,,,0.67,0.87,-0.16,11.6,,,5583,172,-150,4.559,0.03,-0.28,0.824,0.348,-0.065,290.16418,41.782631,15.499
